model_id,name,quantization,status,run_id,timestamp,round_name,score,reasoning,speed_tps,total_score,total_speed,max_score
l3.2-8x3b-moe-dark-champion-inst-18.4b-uncen-ablit_d_au-q8_0,l3.2-8x3b-moe-dark-champion-inst-18.4b-uncen-ablit_d_au-q8_0,Unknown,"⚠️ HALLUCINATION WARNING",fcc0ae87-0849-4a5a-8ebb-a823adeffd24,"2026-06-22 23:51:14",creative_writing,7,"The response maintains a first‑person perspective, centers on isolation, and falls within the required word count range. However, its tone is only loosely noir and lacks the hard‑boiled brevity expected, and it omits specific technical terms like BGP and latency while using some jargon imprecisely.",11.93,,,
l3.2-8x3b-moe-dark-champion-inst-18.4b-uncen-ablit_d_au-q8_0,l3.2-8x3b-moe-dark-champion-inst-18.4b-uncen-ablit_d_au-q8_0,Unknown,"⚠️ HALLUCINATION WARNING",fcc0ae87-0849-4a5a-8ebb-a823adeffd24,"2026-06-22 23:51:14",knowledge_qa,0,"The response does not include the full Thai script, full phonetic Romanization, or any mention of 'City of Angels', 'Nine Gems' (Noppharat), or the deity Indra/Vishvakarman. It also fabricates etymological details and mistranslates the name.",12.01,,,
l3.2-8x3b-moe-dark-champion-inst-18.4b-uncen-ablit_d_au-q8_0,l3.2-8x3b-moe-dark-champion-inst-18.4b-uncen-ablit_d_au-q8_0,Unknown,"⚠️ HALLUCINATION WARNING",fcc0ae87-0849-4a5a-8ebb-a823adeffd24,"2026-06-22 23:51:14",speed_metric,4,"Observed average TPS: 11.96",11.962,,,
l3.2-8x3b-moe-dark-champion-inst-18.4b-uncen-ablit_d_au-q8_0,l3.2-8x3b-moe-dark-champion-inst-18.4b-uncen-ablit_d_au-q8_0,Unknown,"⚠️ HALLUCINATION WARNING",fcc0ae87-0849-4a5a-8ebb-a823adeffd24,"2026-06-22 23:51:14",technical_reasoning,9,"The response correctly mentions paged attention and dynamic block allocation, but it does not clearly explain internal fragmentation of static buffers, the non‑contiguous nature of paged storage, or explicitly link dynamic allocation to continuous batching and consumer‑GPU throughput gains.",12.03,,,
gemma4-coding-q4_k_m,gemma4-coding-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",42f35995-4e9c-4211-86ef-bb0f7c236a8d,"2026-06-22 15:37:23",abstract_logic,6,"The model correctly states the transformations for step 1 (j, n-1-i) and step 2 yielding (j,i), and it writes the correct expression for step 3 as (n-1-j, n-1-i). However, it then gives an incorrect final coordinate (n-1-i, j) and later a contradictory pair (n-1-i, n-1-j), which does not match the gold‑standard final position (N-1-j, N-1-i). This inconsistency prevents full credit.",18.97,,,
gemma4-coding-q4_k_m,gemma4-coding-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",42f35995-4e9c-4211-86ef-bb0f7c236a8d,"2026-06-22 15:37:23",code_generation,4,"The response partially shows exponential backoff and retries for 5xx errors but fails to use a TCPConnector, TokenBucket, asyncio.gather, or proper ClientSession setup. Most key requirements are missing, resulting in a low score.",19.19,,,
gemma4-coding-q4_k_m,gemma4-coding-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",42f35995-4e9c-4211-86ef-bb0f7c236a8d,"2026-06-22 15:37:23",creative_writing,4,"The response captures noir tone and first-person perspective but fails to meet length requirements (far under ~500 words) and lacks explicit latency discussion; technical jargon is present but not fully aligned with gold standard, resulting in a low score.",19.08,,,
gemma4-coding-q4_k_m,gemma4-coding-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",42f35995-4e9c-4211-86ef-bb0f7c236a8d,"2026-06-22 15:37:23",knowledge_qa,2,"The response fails to include the full Thai script, does not provide the complete phonetic Romanization, gives an incorrect translation that omits 'City of Angels', 'Nine Gems' and any reference to Indra or Vishvakarman, and invents a false etymology ('Great City of the Elevation'). Only a partial Romanized term is present, warranting minimal credit.",19.22,,,
gemma4-coding-q4_k_m,gemma4-coding-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",42f35995-4e9c-4211-86ef-bb0f7c236a8d,"2026-06-22 15:37:23",speed_metric,7,"Observed average TPS: 19.12",19.116,,,
gemma4-coding-q4_k_m,gemma4-coding-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",42f35995-4e9c-4211-86ef-bb0f7c236a8d,"2026-06-22 15:37:23",technical_reasoning,18,"The response correctly mentions PagedAttention, explains static buffers require contiguous memory and cause waste, describes dynamic page-based allocation for non‑contiguous storage, links this to higher throughput and continuous batching, and notes consumer GPU benefits from fitting more sequences in limited VRAM. All key points are addressed accurately without hallucinations.",19.12,,,
gemma4-coding-q6_k,gemma4-coding-q6_k,Q6_K,"✅ FAST",44f7fdae-bd72-4a06-b30e-12694d55a9d7,"2026-06-22 15:29:55",abstract_logic,10,"The response correctly describes Steps 1-3 and uses consistent 0-indexing, but it provides an incorrect final coordinate pair (N-1-i, N-1-j) instead of the correct (N-1-j, N-1-i). This error causes loss of points for the final coordinate key point and reduces the logical flow score.",15.41,,,
gemma4-coding-q6_k,gemma4-coding-q6_k,Q6_K,"✅ FAST",44f7fdae-bd72-4a06-b30e-12694d55a9d7,"2026-06-22 15:29:55",code_generation,18,"The response includes a ClientSession with a TCPConnector, implements a TokenBucket class with token refill logic, uses exponential backoff (backoff *= 2), employs asyncio.gather with return_exceptions=True, and retries specifically on 5xx errors. All required key points are correctly addressed.",15.5,,,
gemma4-coding-q6_k,gemma4-coding-q6_k,Q6_K,"✅ FAST",44f7fdae-bd72-4a06-b30e-12694d55a9d7,"2026-06-22 15:29:55",creative_writing,2,"The response fails to meet most rubric criteria: tone is not sufficiently noir/hard‑boiled, technical jargon is minimal and inaccurate (no BGP, latency, packets, routing tables), perspective is first-person but the piece is far too short (~30 words vs required ~500), and isolation theme is only hinted. Consequently it earns only a few points.",15.37,,,
gemma4-coding-q6_k,gemma4-coding-q6_k,Q6_K,"✅ FAST",44f7fdae-bd72-4a06-b30e-12694d55a9d7,"2026-06-22 15:29:55",knowledge_qa,0,"The response only provided a shortened Thai abbreviation and a transliteration, omitted the full required Thai script, phonetic Romanization, and failed to include the mandated English translation elements ('City of Angels', 'Nine Gems', Indra/Vishvakarman). Consequently it satisfies none of the key criteria.",15.58,,,
gemma4-coding-q6_k,gemma4-coding-q6_k,Q6_K,"✅ FAST",44f7fdae-bd72-4a06-b30e-12694d55a9d7,"2026-06-22 15:29:55",speed_metric,6,"Observed average TPS: 15.46",15.464999999999998,,,
gemma4-coding-q6_k,gemma4-coding-q6_k,Q6_K,"✅ FAST",44f7fdae-bd72-4a06-b30e-12694d55a9d7,"2026-06-22 15:29:55",technical_reasoning,0,"The response provides no content and does not address any of the required key points about PagedAttention, static buffers, or VRAM benefits.",15.464999999999998,,,
huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-iq4_xs,huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-iq4_xs,IQ4_XS,"⚠️ HALLUCINATION WARNING",e1b9d890-e1b6-47ca-82dc-0bfbc9a68412,"2026-06-22 15:13:25",abstract_logic,14,"The response correctly identifies each transformation step: (i,j) → (j,N-1-i), then to (j,i), and finally to (N-1-j,N-1-i). It expresses the final coordinate pair in terms of N, i, and j and shows a clear logical flow using 0‑indexing. All key points are addressed accurately without hallucination.",33.31,,,
huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-iq4_xs,huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-iq4_xs,IQ4_XS,"⚠️ HALLUCINATION WARNING",e1b9d890-e1b6-47ca-82dc-0bfbc9a68412,"2026-06-22 15:13:25",code_generation,18,"The response fully implements all required elements: aiohttp.ClientSession with TCPConnector pooling, a TokenBucketRateLimiter class that refills tokens over time, exponential backoff using 2**attempt, asyncio.gather with return_exceptions=True, and specific handling of 5xx errors for retries. All key points are correctly addressed with proper code structure and logic.",29.99,,,
huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-iq4_xs,huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-iq4_xs,IQ4_XS,"⚠️ HALLUCINATION WARNING",e1b9d890-e1b6-47ca-82dc-0bfbc9a68412,"2026-06-22 15:13:25",creative_writing,5,"The response captures a noir tone and uses first-person perspective, but the style is inconsistent, lacks explicit BGP mention, contains some inaccurate technical details, and falls short of the required ~500-word length.",34.69,,,
huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-iq4_xs,huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-iq4_xs,IQ4_XS,"⚠️ HALLUCINATION WARNING",e1b9d890-e1b6-47ca-82dc-0bfbc9a68412,"2026-06-22 15:13:25",knowledge_qa,2,"The response does not contain the full Thai script starting with Krung Thep Mahanakhon..., omits the required mention of 'Nine Gems' (Noppharat) and the deity Indra/Vishvakarman, includes fabricated Thai words, and provides inaccurate Romanization. Consequently it fails to meet most key points and contains hallucinations.",35.38,,,
huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-iq4_xs,huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-iq4_xs,IQ4_XS,"⚠️ HALLUCINATION WARNING",e1b9d890-e1b6-47ca-82dc-0bfbc9a68412,"2026-06-22 15:13:25",speed_metric,13,"Observed average TPS: 33.15",33.153999999999996,,,
huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-iq4_xs,huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-iq4_xs,IQ4_XS,"⚠️ HALLUCINATION WARNING",e1b9d890-e1b6-47ca-82dc-0bfbc9a68412,"2026-06-22 15:13:25",technical_reasoning,18,"The response correctly addresses all five required key points: it mentions PagedAttention/block-based management, explains static buffers cause internal fragmentation due to contiguous allocation, describes dynamic/paged allocation for non‑contiguous storage, links this approach to higher throughput and continuous batching, and highlights consumer GPU benefits by fitting more sequences in limited VRAM. The explanation is factually accurate with no hallucinations.",32.4,,,
huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-q4_k_m,huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",98f7e0ac-82af-4204-a6af-c1f27adb1647,"2026-06-22 15:02:29",abstract_logic,3,"The model correctly states the 90° clockwise rotation (i,j)->(j,N-1-i) but misapplies the horizontal reflection and the subsequent 180° counter‑clockwise rotation, resulting in an incorrect final coordinate (j,i) instead of the required (N-1-j,N-1-i). It therefore fails most key points; only partial credit is given for the correct initial transformation.",28.12,,,
huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-q4_k_m,huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",98f7e0ac-82af-4204-a6af-c1f27adb1647,"2026-06-22 15:02:29",code_generation,18,"The response fully satisfies all required key points: it uses aiohttp.ClientSession with TCPConnector for connection pooling, implements a TokenBucket rate limiter with refill logic and token acquisition, includes exponential backoff via 2**retry_count, utilizes asyncio.gather with return_exceptions=True, and explicitly handles 5xx errors as retry triggers.",25.78,,,
huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-q4_k_m,huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",98f7e0ac-82af-4204-a6af-c1f27adb1647,"2026-06-22 15:02:29",creative_writing,6,"The response captures noir tone and first‑person perspective, uses some technical terms, and centers on isolation, but the length falls below the required ~450 words and several technical references are vague or inaccurate, limiting overall fidelity.",28.97,,,
huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-q4_k_m,huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",98f7e0ac-82af-4204-a6af-c1f27adb1647,"2026-06-22 15:02:29",knowledge_qa,2,"The response fails to provide the complete Thai script, correct full phonetic Romanization, or the required English translation elements ('City of Angels', 'Nine Gems' (Noppharat), and reference to Indra/Vishvakarman). It only offers an incomplete and partially inaccurate version, earning minimal partial credit.",29.16,,,
huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-q4_k_m,huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",98f7e0ac-82af-4204-a6af-c1f27adb1647,"2026-06-22 15:02:29",speed_metric,11,"Observed average TPS: 27.87",27.870000000000005,,,
huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-q4_k_m,huihui-qwen3-coder-30b-a3b-instruct-abliterated.i1-q4_k_m,Q4_K_M,"⚠️ HALLUCINATION WARNING",98f7e0ac-82af-4204-a6af-c1f27adb1647,"2026-06-22 15:02:29",technical_reasoning,15,"The response correctly covers PagedAttention, static buffer contiguity and waste, dynamic page allocation for non‑contiguous storage, and discusses consumer GPU memory pressure, but it only partially links dynamic allocation to higher throughput/continuous batching and does not explicitly state the benefit of fitting more sequences on limited VRAM.",27.32,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_m,gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_m,Q5_K_M,"✅ FAST",f3ce63b1-8262-47fd-add1-ce6b49d70b58,"2026-06-22 07:51:46",abstract_logic,14,"All required steps and final coordinate are correctly derived; the response matches the gold standard without errors or hallucinations.",33.21,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_m,gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_m,Q5_K_M,"✅ FAST",f3ce63b1-8262-47fd-add1-ce6b49d70b58,"2026-06-22 07:51:46",code_generation,15,"The response correctly implements the TokenBucket rate limiter, uses exponential backoff with jitter, employs asyncio.TaskGroup for concurrency, and retries on 5xx errors. It also uses a single aiohttp.ClientSession for connection pooling, but it does not explicitly create a TCPConnector as required by the gold standard.",32.63,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_m,gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_m,Q5_K_M,"✅ FAST",f3ce63b1-8262-47fd-add1-ce6b49d70b58,"2026-06-22 07:51:46",creative_writing,6,"The response captures noir tone and first-person perspective, uses relevant networking jargon, and centers isolation, but its length falls well below the ~500-word target (≈400 words) and the hard-boiled style is only partial, resulting in a moderate score.",33.68,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_m,gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_m,Q5_K_M,"✅ FAST",f3ce63b1-8262-47fd-add1-ce6b49d70b58,"2026-06-22 07:51:46",knowledge_qa,3,"The model only gave a truncated Thai name (กรุงเทพมหานคร) and a partial Romanization, omitted the 'Nine Gems' reference, and did not mention the deity Indra or Vishvakarman. It also failed to provide the full official title required by the gold standard.",33.61,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_m,gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_m,Q5_K_M,"✅ FAST",f3ce63b1-8262-47fd-add1-ce6b49d70b58,"2026-06-22 07:51:46",speed_metric,13,"Observed average TPS: 33.33",33.332000000000008,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_m,gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_m,Q5_K_M,"✅ FAST",f3ce63b1-8262-47fd-add1-ce6b49d70b58,"2026-06-22 07:51:46",technical_reasoning,18,"The response fully addresses all five key points: it mentions PagedAttention/block-based memory management, explains static buffers require contiguous memory and cause internal fragmentation, describes how dynamic/paged allocation enables non‑contiguous storage, links this to higher throughput and continuous batching, and notes that consumer GPUs benefit by fitting more sequences in limited VRAM. The explanation is accurate and comprehensive, warranting the full 18 points.",33.53,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_p,gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_p,Unknown,"⚠️ HALLUCINATION WARNING",affcfc53-c129-46ad-b164-b9f6a1047abc,"2026-06-22 07:41:14",abstract_logic,14,"The response correctly derives each transformation step, uses the proper formulas (j, N-1-i), (j,i), and (N-1-j,N-1-i), expresses the final coordinate in terms of N,i,j, and maintains consistent indexing throughout. All key points are addressed accurately.",33.27,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_p,gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_p,Unknown,"⚠️ HALLUCINATION WARNING",affcfc53-c129-46ad-b164-b9f6a1047abc,"2026-06-22 07:41:14",code_generation,15,"The response largely meets the requirements: it defines a TokenBucket class with async sleep/refill logic, uses exponential backoff (2 ** attempt), employs asyncio.TaskGroup for concurrent task management, and retries on 5xx errors. However, it does not explicitly create or pass a TCPConnector to ClientSession, which is a specific requirement for connection pooling. This omission results in a small deduction from the maximum score.",32.73,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_p,gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_p,Unknown,"⚠️ HALLUCINATION WARNING",affcfc53-c129-46ad-b164-b9f6a1047abc,"2026-06-22 07:41:14",creative_writing,10,"The response fully adopts a noir/hard‑boiled tone, maintains strict first‑person perspective, uses accurate technical terms (BGP, latency, packets, routing tables, ICMP, entropy analysis), centers the theme of isolation, and its length (~551 words) falls within the +/-10% variance allowed for a ~500‑word target.",33.62,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_p,gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_p,Unknown,"⚠️ HALLUCINATION WARNING",affcfc53-c129-46ad-b164-b9f6a1047abc,"2026-06-22 07:41:14",knowledge_qa,2,"The response only gives a truncated version of the formal name, omits the full Thai script, lacks the required phonetic Romanization, does not mention 'Nine Gems' or the deity Indra/Vishvakarman, and adds fabricated translations such as 'Grand Metropolitan City'.",33.59,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_p,gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_p,Unknown,"⚠️ HALLUCINATION WARNING",affcfc53-c129-46ad-b164-b9f6a1047abc,"2026-06-22 07:41:14",speed_metric,13,"Observed average TPS: 33.37",33.372,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_p,gemma-4-e4b-uncensored-hauhaucs-aggressive-q5_k_p,Unknown,"⚠️ HALLUCINATION WARNING",affcfc53-c129-46ad-b164-b9f6a1047abc,"2026-06-22 07:41:14",technical_reasoning,17,"The response correctly discusses PagedAttention, static buffer internal fragmentation, dynamic non‑contiguous paging, links this to higher throughput and continuous batching, and explains VRAM fragmentation benefits. It omits an explicit mention of ""consumer GPUs"" but still covers the essential benefit of fitting more sequences in limited VRAM, earning near‑full credit.",33.65,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q6_k_p,gemma-4-e4b-uncensored-hauhaucs-aggressive-q6_k_p,Unknown,"⚠️ HALLUCINATION WARNING",170bd356-69e5-4361-a46f-c2884d85186a,"2026-06-22 07:30:34",abstract_logic,13,"The response correctly implements all three transformation steps and provides the correct final coordinate (N-1-j, N-1-i). However it includes an inaccurate claim that the result is equivalent to a 90° counter‑clockwise rotation, which is false and constitutes a hallucination.",30.18,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q6_k_p,gemma-4-e4b-uncensored-hauhaucs-aggressive-q6_k_p,Unknown,"⚠️ HALLUCINATION WARNING",170bd356-69e5-4361-a46f-c2884d85186a,"2026-06-22 07:30:34",code_generation,15,"The response correctly implements a ClientSession with TCPConnector pooling, a TokenBucket class with refill logic, exponential backoff for 5xx errors, and uses asyncio.gather. It handles 5xx retries as required. However, it does not explicitly set return_exceptions=True (or use TaskGroup), which is one of the specified key points, leading to a modest deduction.",29.11,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q6_k_p,gemma-4-e4b-uncensored-hauhaucs-aggressive-q6_k_p,Unknown,"⚠️ HALLUCINATION WARNING",170bd356-69e5-4361-a46f-c2884d85186a,"2026-06-22 07:30:34",creative_writing,8,"The response captures noir tone and first-person perspective, uses accurate technical jargon, centers isolation, and stays within the required word count, though its sentences are longer than the strict short-sentence expectation.",30.0,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q6_k_p,gemma-4-e4b-uncensored-hauhaucs-aggressive-q6_k_p,Unknown,"⚠️ HALLUCINATION WARNING",170bd356-69e5-4361-a46f-c2884d85186a,"2026-06-22 07:30:34",knowledge_qa,5,"The response includes the Thai script and a basic Romanization but omits the full traditional name, does not mention 'Nine Gems' (Noppharat) or the deity Indra/Vishvakarman, thus failing several required key points while containing no fabricated facts.",29.78,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q6_k_p,gemma-4-e4b-uncensored-hauhaucs-aggressive-q6_k_p,Unknown,"⚠️ HALLUCINATION WARNING",170bd356-69e5-4361-a46f-c2884d85186a,"2026-06-22 07:30:34",speed_metric,12,"Observed average TPS: 29.80",29.8,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q6_k_p,gemma-4-e4b-uncensored-hauhaucs-aggressive-q6_k_p,Unknown,"⚠️ HALLUCINATION WARNING",170bd356-69e5-4361-a46f-c2884d85186a,"2026-06-22 07:30:34",technical_reasoning,18,"The response fully addresses all required key points: it mentions PagedAttention or block-based memory management, explains that static buffers require contiguous allocation and cause waste (internal fragmentation), describes how dynamic/paged allocation enables non‑contiguous storage, links this dynamic approach to higher throughput/continuous batching, and identifies consumer GPU benefits by fitting more sequences into limited VRAM. No hallucinations are present.",29.93,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q4_k_m,gemma-4-e4b-uncensored-hauhaucs-aggressive-q4_k_m,Q4_K_M,"✅ FAST",1bc43c1b-8aaa-480f-babf-93b27b099332,"2026-06-22 07:16:51",abstract_logic,4,"The answer correctly derives the intermediate position after step 2 and shows a clear logical progression, but it uses 1‑indexed formulas that do not match the required 0‑indexed expressions for steps 1 and 3, gives an incorrect final coordinate (off by one), and does not explicitly note the equivalence to a 90° counter‑clockwise rotation. Consequently only partial credit is earned.",34.31,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q4_k_m,gemma-4-e4b-uncensored-hauhaucs-aggressive-q4_k_m,Q4_K_M,"✅ FAST",1bc43c1b-8aaa-480f-babf-93b27b099332,"2026-06-22 07:16:51",code_generation,18,"The response fully satisfies all required key points: it creates a ClientSession with a TCPConnector for connection pooling, defines a TokenBucket class that implements token consumption and sleep/refill logic, uses exponential backoff (2 ** attempt) with jitter, calls asyncio.gather with return_exceptions=True, and specifically retries on 5xx server errors. The code is correct and complete, earning the maximum 18 points.",33.97,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q4_k_m,gemma-4-e4b-uncensored-hauhaucs-aggressive-q4_k_m,Q4_K_M,"✅ FAST",1bc43c1b-8aaa-480f-babf-93b27b099332,"2026-06-22 07:16:51",creative_writing,8,"The response nails the noir tone, first‑person perspective, accurate technical jargon and the isolation theme, but its length (~437 words) is below the acceptable 450‑word minimum (outside the ±10% range of 500), so it does not fully satisfy that criterion.",34.58,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q4_k_m,gemma-4-e4b-uncensored-hauhaucs-aggressive-q4_k_m,Q4_K_M,"✅ FAST",1bc43c1b-8aaa-480f-babf-93b27b099332,"2026-06-22 07:16:51",knowledge_qa,3,"The response only provides the short form ""Krung Thep Maha Nakhon"" and does not include the full Thai script, a complete phonetic Romanization, mention of 'Nine Gems' (Noppharat), or reference to the deity Indra/Vishvakarman. It also does not explicitly state the 'City of Angels' translation. Consequently, it fails to meet most of the required key points, resulting in a low score.",34.2,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q4_k_m,gemma-4-e4b-uncensored-hauhaucs-aggressive-q4_k_m,Q4_K_M,"✅ FAST",1bc43c1b-8aaa-480f-babf-93b27b099332,"2026-06-22 07:16:51",speed_metric,14,"Observed average TPS: 34.34",34.336,,,
gemma-4-e4b-uncensored-hauhaucs-aggressive-q4_k_m,gemma-4-e4b-uncensored-hauhaucs-aggressive-q4_k_m,Q4_K_M,"✅ FAST",1bc43c1b-8aaa-480f-babf-93b27b099332,"2026-06-22 07:16:51",technical_reasoning,17,"The response correctly mentions PagedAttention, explains that static buffers require contiguous memory and cause waste, describes how dynamic/paged allocation enables non‑contiguous storage, links this to continuous batching and higher packing density, and notes the benefit for consumer GPUs in fitting more sequences within limited VRAM. It is factually accurate with no hallucinations.",34.62,,,
nvidia-nemotron-labs-3-elastic-30b-a3b-bf16.i1-iq4_xs,nvidia-nemotron-labs-3-elastic-30b-a3b-bf16.i1-iq4_xs,IQ4_XS,"✅ FAST",bd4dcda7-718b-4da7-a01d-77119f9d5121,"2026-06-22 06:56:22",abstract_logic,14,"The response correctly derives each transformation step, uses consistent indexing (both 1‑based and 0‑based), shows the intermediate coordinates, and arrives at the final position (N+1-j, N+1-i) which matches the gold standard. All key points are addressed without errors.",43.51,,,
nvidia-nemotron-labs-3-elastic-30b-a3b-bf16.i1-iq4_xs,nvidia-nemotron-labs-3-elastic-30b-a3b-bf16.i1-iq4_xs,IQ4_XS,"✅ FAST",bd4dcda7-718b-4da7-a01d-77119f9d5121,"2026-06-22 06:56:22",code_generation,15,"The response correctly implements aiohttp.ClientSession with a TCPConnector, provides a TokenBucket limiter with sleep/refill logic, uses exponential backoff with jitter for 5xx responses, and retries on server errors. However, it does not properly use asyncio.gather(return_exceptions=True) or fully leverage asyncio.TaskGroup for exception handling; instead it manually collects results and catches exceptions, missing that specific key point.",42.96,,,
nvidia-nemotron-labs-3-elastic-30b-a3b-bf16.i1-iq4_xs,nvidia-nemotron-labs-3-elastic-30b-a3b-bf16.i1-iq4_xs,IQ4_XS,"✅ FAST",bd4dcda7-718b-4da7-a01d-77119f9d5121,"2026-06-22 06:56:22",creative_writing,9,"The response captures a noir tone, uses first-person perspective, includes accurate networking jargon, centers isolation, and falls within the target word count range. It only slightly lacks the hard‑boiled brevity of classic noir, preventing a perfect score.",42.88,,,
nvidia-nemotron-labs-3-elastic-30b-a3b-bf16.i1-iq4_xs,nvidia-nemotron-labs-3-elastic-30b-a3b-bf16.i1-iq4_xs,IQ4_XS,"✅ FAST",bd4dcda7-718b-4da7-a01d-77119f9d5121,"2026-06-22 06:56:22",knowledge_qa,2,"The response includes only a fragment of the required Thai script and lacks the full phonetic Romanization; it mentions 'City of Angels' but omits 'Nine Gems' (Noppharat) and any reference to Indra or Vishvakarman, failing most key points.",44.56,,,
nvidia-nemotron-labs-3-elastic-30b-a3b-bf16.i1-iq4_xs,nvidia-nemotron-labs-3-elastic-30b-a3b-bf16.i1-iq4_xs,IQ4_XS,"✅ FAST",bd4dcda7-718b-4da7-a01d-77119f9d5121,"2026-06-22 06:56:22",speed_metric,18,"Observed average TPS: 43.42",43.416,,,
nvidia-nemotron-labs-3-elastic-30b-a3b-bf16.i1-iq4_xs,nvidia-nemotron-labs-3-elastic-30b-a3b-bf16.i1-iq4_xs,IQ4_XS,"✅ FAST",bd4dcda7-718b-4da7-a01d-77119f9d5121,"2026-06-22 06:56:22",technical_reasoning,18,"The response fully addresses all required key points: it mentions PagedAttention (block‑based memory management), explains static buffers require contiguous memory and cause waste, describes how paged allocation enables non‑contiguous storage, links this dynamic approach to higher throughput/continuous batching, and notes that consumer GPUs benefit by fitting more sequences in limited VRAM. All points are correctly explained with accurate details.",43.17,,,
gemma-4-26b-a4b-it-ud-iq4_xs,gemma-4-26b-a4b-it-ud-iq4_xs,IQ4_XS,"✅ FAST",2a2c91d8-c16d-4a98-94ed-5a2c7b01d891,"2026-06-21 16:54:25",abstract_logic,14,"The model accurately followed all three transformation steps, applying them sequentially to derive the final coordinates. It correctly identified Step 1 as (j, N-1-i), Step 2 as (j, i), and Step 3 as (N-1-j, N-1-i). The final coordinate pair matches the gold standard exactly. Additionally, the model explicitly stated its assumption of 0-based indexing and applied it consistently throughout the derivation.",31.43,,,
